"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","CMA.STS.Average.Percent.Correct","School.Name","District.Name","County.Name","Zip.Code"
"36327",38,68478,3830403,0,2011,1,"C",0,612,594,594,11,20,215,33,15.3,"317.1","18","12","30","18","21","30",33,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36329",38,68478,3830403,0,2011,1,"C",0,612,594,594,11,15,215,44,20.5,"330.7","7","30","36","32","23","9",44,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36330",38,68478,3830403,0,2011,1,"C",0,612,594,594,11,21,215,57,26.5,"287.5","2","7","9","23","21","47",57,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36347",38,68478,3830403,0,2011,1,"M",0,612,594,594,10,44,218,14,6.4,"","","","","","","",14,"43","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36348",38,68478,3830403,0,2011,1,"M",0,612,594,594,10,46,218,12,5.5,"265.3","0","0","0","33","8","58",12,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36361",38,68478,3830403,0,2011,3,"C",0,612,594,330,9,7,179,89,49.7,"316.7","","","28","","","",87,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36364",38,68478,3830403,0,2011,3,"C",0,612,594,330,9,20,179,85,47.5,"331.0","","","35","","","",85,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36365",38,68478,3830403,0,2011,3,"C",0,612,594,330,9,11,179,28,15.6,"334.2","","","50","","","",28,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36367",38,68478,3830403,0,2011,3,"C",0,612,594,330,9,9,179,54,30.2,"287.4","","","15","","","",54,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36368",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,9,218,14,6.4,"257.9","","","0","","","",14,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36370",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,13,218,30,13.8,"316.7","","","27","","","",30,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36371",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,11,218,57,26.1,"286.9","","","19","","","",57,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36372",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,20,218,24,11,"273.3","","","0","","","",24,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36373",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,21,218,81,37.2,"314.5","","","22","","","",81,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36374",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,18,218,103,47.2,"311.2","","","22","","","",103,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36376",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,32,218,98,45,"327.6","","","35","","","",95,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36378",38,68478,3830403,0,2011,3,"C",0,612,594,330,10,7,218,101,46.3,"310.1","","","24","","","",101,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36379",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,23,215,55,25.6,"330.5","","","38","","","",55,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36381",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,21,215,27,12.6,"294.4","","","11","","","",27,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36382",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,20,215,22,10.2,"320.2","","","36","","","",22,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36383",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,11,215,31,14.4,"262.7","","","10","","","",31,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36384",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,15,215,25,11.6,"328.2","","","28","","","",25,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36385",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,19,215,116,54,"315.1","","","30","","","",115,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36386",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,7,215,116,54,"302.9","","","24","","","",115,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36387",38,68478,3830403,0,2011,3,"C",0,612,594,330,11,13,215,56,26,"287.9","","","16","","","",56,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36402",38,68478,3830403,0,2011,3,"M",0,612,594,330,10,44,218,11,5,"","","","","","","",11,"41","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36418",38,68478,3830403,0,2011,4,"C",0,612,594,264,9,7,179,75,41.9,"324.7","","","37","","","",75,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36419",38,68478,3830403,0,2011,4,"C",0,612,594,264,9,9,179,35,19.6,"283.7","","","11","","","",35,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36420",38,68478,3830403,0,2011,4,"C",0,612,594,264,9,11,179,34,19,"333.8","","","32","","","",34,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36421",38,68478,3830403,0,2011,4,"C",0,612,594,264,9,20,179,72,40.2,"337.8","","","44","","","",72,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36425",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,18,218,82,37.6,"305.6","","","28","","","",80,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36426",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,32,218,88,40.4,"329.1","","","40","","","",87,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36429",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,21,218,75,34.4,"308.3","","","16","","","",75,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36430",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,20,218,11,5,"299.2","","","18","","","",11,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36431",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,11,218,53,24.3,"290.1","","","21","","","",53,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36432",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,13,218,27,12.4,"323.8","","","30","","","",27,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36434",38,68478,3830403,0,2011,4,"C",0,612,594,264,10,7,218,90,41.3,"321.6","","","30","","","",89,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36436",38,68478,3830403,0,2011,4,"C",0,612,594,264,11,13,215,48,22.3,"276.2","","","8","","","",48,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36437",38,68478,3830403,0,2011,4,"C",0,612,594,264,11,15,215,19,8.8,"334.1","","","47","","","",19,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36438",38,68478,3830403,0,2011,4,"C",0,612,594,264,11,11,215,19,8.8,"272.3","","","5","","","",19,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36439",38,68478,3830403,0,2011,4,"C",0,612,594,264,11,7,215,89,41.4,"315.6","","","33","","","",89,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
"36440",38,68478,3830403,0,2011,4,"C",0,612,594,264,11,19,215,89,41.4,"304.9","","","25","","","",89,"","Marshall (Thurgood) High","San Francisco Unified","San Francisco",94124
